82,35,55
82,36,56
82,60,59
82,66,60
83,19,-54
83,35,-54
83,36,-54
83,60,-54
83,66,-54
84,19,-53
84,35,-53
84,36,-53
84,60,-53
84,66,-53
85,5,83
85,6,-40
85,8,-40
85,9,-40
85,28,-40
85,37,-40
85,38,-40
85,39,84
85,45,-40
85,46,-40
85,47,-40
85,48,-40
85,49,-40
85,50,-40
85,51,-40
85,53,-40
85,61,-40
85,63,-40
86,5,-48
86,6,-48
86,8,-48
86,9,-48
86,28,-48
86,37,-48
86,38,-48
86,39,-48
86,45,-48
86,46,-48
86,47,-48
86,48,-48
86,49,-48
86,50,-48
86,51,-48
86,53,-48
86,61,-48
86,63,-48
87,61,104
88,19,54
88,35,55
88,36,56
88,37,57
88,38,58
88,60,59
88,66,60
89,2,19
89,14,33
89,33,34
89,66,35
90,51,-35
90,61,-35
91,51,107
91,61,108
92,63,109
93,35,41
93,36,42
94,51,7
94,52,111
95,53,112
95,61,113
96,2,-16
96,32,-16
97,65,114
98,53,-6
99,9,-25
99,53,-25
100,8,115
101,6,-38
101,8,-38
101,9,-38
101,28,-38
101,37,74
101,38,75
101,51,-38
101,53,-38
101,61,-38
101,63,-38
102,5,83
102,6,-41
102,8,-41
102,9,-41
102,28,-41
102,37,-41
102,38,-41
102,39,84
102,45,-41
102,46,-41
102,47,-41
102,48,-41
102,49,-41
102,50,-41
102,51,-41
102,53,-41
102,61,-41
102,63,-41
103,5,-43
103,6,-43
103,8,-43
103,9,-43
103,28,-43
103,37,-43
103,38,-43
103,39,-43
103,45,-43
103,46,-43
103,47,-43
103,48,-43
103,49,-43
103,50,-43
103,51,-43
103,53,-43
103,61,-43
103,63,-43
104,5,-47
104,6,-47
104,8,-47
104,9,-47
104,28,-47
104,37,-47
104,38,-47
104,39,-47
104,45,-47
104,46,-47
104,47,-47
104,48,-47
104,49,-47
104,50,-47
104,51,-47
104,53,-47
104,61,-47
104,63,-47
105,51,107
105,61,116
106,8,-30
106,9,-30
106,53,-30
107,19,54
107,35,55
107,36,56
107,37,57
107,38,58
107,60,59
107,66,60
108,8,-34
108,9,-34
108,53,-34
109,64,-32
110,53,118
111,1,40
111,35,41
111,36,42
112,66,6
113,52,-17
113,53,-17
114,35,121
115,2,19
115,14,33
115,33,34
115,66,35
116,5,-45
116,6,-45
116,8,-45
116,9,-45
116,28,-45
116,37,-45
116,38,-45
116,39,-45
116,45,-45
116,46,-45
116,47,-45
116,48,-45
116,49,-45
116,50,-45
116,51,-45
116,53,-45
116,61,-45
116,63,-45
117,51,-36
117,61,-36
118,2,-15
118,32,-15
119,53,-19
119,61,-19
120,51,7
120,52,123
121,63,124
122,8,-29
122,9,-29
122,53,-29
123,1,40
123,35,41
123,36,42
124,20,126
125,53,-20
125,61,-20
126,35,41
126,36,42
127,53,-9
127,61,-9
